age,job,marital,education,balance,previous,deposit
38,management,single,tertiary,690,0,0
56,management,married,tertiary,2551,0,0
49,technician,married,secondary,-142,0,0
44,blue-collar,married,secondary,-448,0,0
33,admin.,married,tertiary,99,0,0
33,technician,single,secondary,18,0,0
29,services,single,secondary,37,0,0
34,blue-collar,married,primary,3868,1,0
57,blue-collar,divorced,primary,5041,1,0
34,admin.,married,secondary,260,0,0
55,blue-collar,married,secondary,67,0,0
47,technician,divorced,secondary,157,0,0
48,blue-collar,married,secondary,1513,0,0
36,technician,single,secondary,1044,0,0
34,blue-collar,married,secondary,113,0,0
43,blue-collar,married,unknown,245,0,0
55,management,married,tertiary,505,1,0
58,admin.,married,secondary,92,0,0
62,self-employed,married,tertiary,3685,0,0
32,management,married,tertiary,1636,0,0
35,management,married,tertiary,0,0,0
33,management,single,tertiary,349,0,0
54,technician,married,primary,3067,0,0
41,blue-collar,married,secondary,338,0,0
58,retired,married,primary,282,0,0
34,management,single,tertiary,1190,0,0
58,blue-collar,married,primary,73,0,0
30,technician,married,secondary,384,0,0
40,blue-collar,married,primary,-388,1,0
35,management,married,tertiary,354,2,0
37,admin.,single,secondary,192,0,0
32,blue-collar,single,secondary,70,0,0
33,services,married,secondary,22,0,0
48,technician,married,secondary,335,0,0
46,blue-collar,divorced,primary,2775,0,0
35,management,single,tertiary,592,0,0
32,management,single,tertiary,1271,0,0
30,self-employed,single,tertiary,48,1,0
46,technician,married,tertiary,0,0,0
27,student,single,tertiary,4869,4,0
40,blue-collar,married,secondary,737,0,0
60,entrepreneur,married,primary,83,0,0
28,admin.,single,tertiary,1104,0,0
27,admin.,single,unknown,5,0,0
31,blue-collar,single,secondary,23,0,0
28,blue-collar,married,secondary,1137,3,0
27,blue-collar,single,secondary,181,0,0
36,unemployed,divorced,secondary,8267,0,0
41,technician,married,secondary,871,0,0
30,services,single,secondary,1824,0,0
52,management,single,tertiary,4,0,0
35,admin.,married,secondary,421,0,0
37,housemaid,single,tertiary,561,2,0
37,services,married,secondary,1498,0,0
48,management,divorced,tertiary,657,0,0
38,unemployed,married,secondary,0,0,0
44,technician,divorced,tertiary,9192,0,0
43,technician,married,secondary,7876,0,0
35,blue-collar,single,secondary,0,1,0
40,technician,married,secondary,192,0,0
42,blue-collar,married,primary,803,0,0
51,blue-collar,married,primary,1694,0,0
46,management,married,secondary,5559,0,0
40,blue-collar,divorced,primary,737,0,0
51,housemaid,married,unknown,174,0,0
24,self-employed,single,tertiary,931,0,0
31,technician,married,tertiary,95,0,0
41,entrepreneur,married,primary,0,0,0
34,technician,single,secondary,4367,0,0
31,blue-collar,married,primary,68,0,0
31,management,single,tertiary,1308,0,0
52,retired,divorced,primary,353,0,0
38,blue-collar,married,secondary,-40,0,0
31,blue-collar,married,secondary,0,0,0
34,admin.,married,secondary,-312,0,0
22,student,single,unknown,549,0,0
60,services,married,secondary,8837,0,0
28,blue-collar,married,secondary,1020,0,0
31,admin.,married,secondary,3540,0,0
32,management,married,tertiary,663,0,0
77,retired,married,primary,2590,15,0
70,retired,married,primary,4982,0,0
29,services,married,tertiary,6,0,0
34,management,married,tertiary,118,0,0
38,blue-collar,divorced,primary,-258,4,0
45,blue-collar,married,secondary,-221,0,0
40,management,married,secondary,2596,0,0
34,blue-collar,married,secondary,467,2,0
30,technician,divorced,secondary,3100,4,0
56,management,divorced,tertiary,722,2,0
50,technician,married,secondary,797,0,0
53,technician,married,tertiary,476,0,0
48,unknown,married,unknown,558,0,0
53,entrepreneur,married,secondary,162,0,0
27,technician,single,secondary,1842,1,0
46,blue-collar,married,secondary,2348,0,0
54,retired,married,primary,11,0,0
36,blue-collar,married,secondary,2103,0,0
31,technician,single,tertiary,967,0,0
58,technician,married,secondary,116,0,0
48,services,divorced,primary,2805,0,0
29,services,married,secondary,1386,0,0
57,management,divorced,unknown,0,0,0
37,admin.,married,secondary,0,0,0
53,management,married,secondary,90,0,0
58,management,married,secondary,37,0,0
33,admin.,married,secondary,7,1,0
38,management,married,tertiary,676,0,0
28,blue-collar,single,secondary,3817,0,0
28,admin.,single,secondary,144,0,0
37,management,single,tertiary,230,1,0
27,management,single,tertiary,0,0,0
36,technician,married,tertiary,1109,0,0
53,services,married,secondary,2925,0,0
26,services,single,secondary,397,0,0
59,unemployed,single,secondary,865,0,0
31,technician,single,secondary,816,0,0
59,management,married,primary,396,0,0
40,blue-collar,divorced,secondary,0,0,0
27,technician,married,secondary,241,0,0
32,services,married,secondary,243,0,0
42,entrepreneur,married,tertiary,233,0,0
43,services,married,secondary,43,0,0
53,self-employed,married,tertiary,290,0,0
30,services,single,secondary,101,0,0
53,admin.,divorced,secondary,1151,0,0
53,technician,divorced,secondary,45,0,0
57,management,married,tertiary,1410,0,0
33,technician,married,secondary,1234,0,0
38,technician,married,secondary,2767,0,0
33,student,single,unknown,5969,7,0
42,management,divorced,secondary,-272,0,0
32,blue-collar,single,secondary,1036,0,0
42,technician,married,secondary,9324,0,0
41,technician,married,secondary,1043,0,0
35,technician,married,tertiary,1473,0,0
48,entrepreneur,married,secondary,183,0,0
24,management,single,secondary,86,0,0
59,blue-collar,married,secondary,0,0,0
45,blue-collar,married,primary,2388,0,0
39,admin.,divorced,secondary,160,0,0
46,management,married,tertiary,385,0,0
38,entrepreneur,married,tertiary,4,0,0
30,management,single,tertiary,119,0,0
52,technician,married,tertiary,0,0,0
42,management,divorced,tertiary,742,0,0
46,self-employed,divorced,secondary,0,0,0
33,management,single,tertiary,1724,0,0
52,retired,married,secondary,0,0,0
49,self-employed,married,tertiary,503,1,0
59,management,single,tertiary,68,0,0
58,management,divorced,primary,5914,0,0
26,technician,single,tertiary,192,0,0
41,management,married,tertiary,15,0,0
41,blue-collar,married,secondary,2157,0,0
39,technician,married,secondary,3494,4,0
27,housemaid,married,primary,275,0,0
47,self-employed,married,secondary,318,0,0
52,retired,married,tertiary,350,0,0
37,technician,married,secondary,588,0,0
38,blue-collar,married,secondary,2008,0,0
42,technician,single,tertiary,35,5,0
41,technician,married,secondary,2152,1,0
46,entrepreneur,married,secondary,122,7,0
40,services,divorced,secondary,160,0,0
41,student,single,secondary,1934,0,0
60,retired,married,tertiary,0,0,0
59,retired,married,unknown,613,0,0
59,retired,married,primary,574,0,0
28,blue-collar,single,primary,0,0,0
45,admin.,single,secondary,341,0,0
31,blue-collar,divorced,primary,158,0,0
31,unemployed,single,tertiary,1489,0,0
46,unknown,married,unknown,2911,0,0
51,self-employed,married,secondary,1178,0,0
37,admin.,married,secondary,96,3,0
40,services,married,secondary,4157,0,0
31,blue-collar,single,secondary,-575,0,0
38,blue-collar,married,primary,3419,0,0
39,technician,single,secondary,1104,2,0
29,services,married,secondary,57,0,0
65,retired,married,primary,343,0,0
26,admin.,single,secondary,-326,0,0
44,admin.,married,secondary,0,0,0
27,management,single,tertiary,3104,0,0
35,management,married,tertiary,648,0,0
36,admin.,single,secondary,10041,1,0
36,management,single,tertiary,-508,0,0
24,blue-collar,single,secondary,327,0,0
33,management,single,tertiary,1150,0,0
53,management,single,tertiary,1074,0,0
45,services,married,secondary,27,0,0
37,technician,married,secondary,3720,0,0
60,blue-collar,divorced,primary,92,0,0
30,management,single,tertiary,7845,0,0
37,blue-collar,married,primary,157,0,0
34,unemployed,married,secondary,428,3,0
28,blue-collar,married,secondary,0,0,0
44,technician,single,secondary,54,0,0
34,management,married,tertiary,13,0,0
70,retired,married,primary,3230,0,0
38,management,single,tertiary,1637,0,0
32,admin.,single,secondary,6981,3,0
39,entrepreneur,married,tertiary,1,0,0
38,technician,divorced,secondary,631,0,0
36,housemaid,divorced,tertiary,7296,0,0
32,blue-collar,single,tertiary,3014,0,0
34,technician,single,secondary,920,5,0
49,management,married,tertiary,735,0,0
45,management,married,tertiary,1300,0,0
24,admin.,married,secondary,541,0,0
47,management,married,tertiary,0,0,0
36,management,married,tertiary,1257,1,0
25,services,married,secondary,4522,0,0
30,admin.,single,secondary,585,0,0
29,unemployed,single,tertiary,150,0,0
27,services,married,secondary,202,0,0
57,admin.,married,secondary,2137,0,0
38,self-employed,divorced,secondary,2674,0,0
43,blue-collar,married,secondary,625,0,0
35,management,single,secondary,73,0,0
38,management,married,tertiary,2656,0,0
71,retired,married,secondary,3,1,0
36,blue-collar,married,secondary,0,0,0
40,blue-collar,married,secondary,95,0,0
50,blue-collar,married,primary,106,0,0
31,management,married,tertiary,477,0,0
33,services,divorced,secondary,1529,0,0
57,technician,married,secondary,28,1,0
32,services,single,tertiary,1743,3,0
52,blue-collar,married,primary,924,0,0
30,admin.,single,secondary,457,0,0
40,admin.,married,secondary,0,1,0
50,admin.,married,secondary,736,0,0
32,management,married,tertiary,0,0,0
36,admin.,single,secondary,787,0,0
60,admin.,married,secondary,-396,1,0
48,services,married,secondary,1573,0,0
72,retired,married,primary,0,0,0
46,blue-collar,married,secondary,524,0,0
45,blue-collar,married,primary,1558,0,0
50,admin.,married,secondary,159,0,0
29,management,married,tertiary,53,0,0
40,management,single,unknown,838,0,0
49,technician,married,secondary,3144,0,0
42,services,married,secondary,737,0,0
43,technician,married,secondary,4056,2,0
36,admin.,married,secondary,162,0,0
37,technician,married,primary,0,0,0
59,retired,divorced,primary,217,0,0
75,retired,married,primary,3324,0,0
53,management,married,secondary,2895,0,0
53,management,married,tertiary,0,0,0
57,retired,married,tertiary,11254,0,0
30,technician,married,secondary,-280,2,0
44,services,married,secondary,808,0,0
51,blue-collar,married,primary,0,0,0
30,blue-collar,married,secondary,246,5,0
42,blue-collar,married,secondary,-972,0,0
48,blue-collar,married,secondary,750,2,0
40,unemployed,married,tertiary,2430,0,0
36,technician,married,secondary,-179,0,0
40,admin.,married,secondary,1412,0,0
47,housemaid,married,secondary,-1531,0,0
39,management,married,tertiary,51,0,0
41,services,married,unknown,88,2,0
42,housemaid,married,primary,-209,0,0
50,housemaid,single,secondary,799,0,0
58,retired,married,tertiary,4048,0,0
70,retired,married,secondary,1310,0,0
29,management,single,tertiary,573,0,0
56,management,married,tertiary,6798,0,0
32,self-employed,married,tertiary,1214,0,0
39,technician,single,unknown,75,0,0
33,management,divorced,tertiary,387,0,0
47,technician,married,secondary,2246,0,0
39,blue-collar,divorced,primary,3,0,0
34,technician,married,secondary,883,0,0
36,blue-collar,married,primary,1503,0,0
40,blue-collar,married,primary,-322,0,0
34,technician,married,primary,1301,0,0
54,blue-collar,married,primary,950,0,0
36,management,married,tertiary,2326,0,0
34,blue-collar,married,primary,-78,0,0
50,admin.,divorced,secondary,2405,8,0
48,technician,divorced,tertiary,113,0,0
35,services,married,tertiary,4564,0,0
33,services,married,secondary,387,2,0
42,technician,married,secondary,1865,0,0
31,technician,single,secondary,4105,0,0
54,blue-collar,married,primary,258,1,0
55,management,married,primary,19,0,0
30,management,single,tertiary,3773,1,0
30,services,married,secondary,1808,0,0
59,management,divorced,tertiary,1304,0,0
50,admin.,single,secondary,3702,0,0
59,retired,married,secondary,163,0,0
27,services,single,secondary,-151,0,0
25,management,single,tertiary,1602,0,0
37,admin.,married,secondary,1314,9,0
36,technician,married,secondary,84,0,0
56,retired,married,primary,1906,0,0
52,management,married,tertiary,291,0,0
36,services,divorced,secondary,223,0,0
30,technician,married,secondary,207,0,0
31,management,single,tertiary,518,0,0
55,retired,married,secondary,241,0,0
28,admin.,single,secondary,-126,0,0
44,management,single,secondary,421,0,0
28,blue-collar,single,secondary,38,0,0
25,technician,single,tertiary,800,0,0
39,admin.,divorced,secondary,32,0,0
32,management,married,secondary,1477,0,0
42,blue-collar,married,secondary,160,0,0
31,blue-collar,single,secondary,4415,0,0
38,technician,divorced,secondary,-397,0,0
30,admin.,married,secondary,590,0,0
50,technician,married,secondary,778,0,0
50,management,married,tertiary,19,0,0
47,unemployed,married,secondary,0,0,0
29,blue-collar,married,secondary,-28,0,0
34,entrepreneur,married,secondary,3119,0,0
54,management,married,tertiary,122,0,0
43,admin.,married,secondary,0,0,0
47,blue-collar,married,primary,4157,0,0
55,retired,married,secondary,102,0,0
35,services,married,secondary,437,0,0
32,blue-collar,married,secondary,1,0,0
49,blue-collar,married,primary,-354,0,0
39,management,single,tertiary,1234,0,0
32,technician,married,secondary,901,0,0
49,blue-collar,married,primary,247,0,0
32,blue-collar,single,primary,180,0,0
47,management,married,tertiary,274,0,0
42,blue-collar,single,primary,92,0,0
52,admin.,married,primary,813,0,0
31,technician,single,secondary,1170,0,0
52,blue-collar,divorced,primary,-183,0,0
38,management,married,tertiary,0,0,0
53,blue-collar,married,secondary,136,0,0
40,technician,married,tertiary,103,0,0
31,admin.,married,secondary,23,0,0
53,technician,married,unknown,2242,0,0
46,blue-collar,married,secondary,137,0,0
49,admin.,married,secondary,1047,0,0
34,technician,single,secondary,5731,0,0
63,entrepreneur,married,tertiary,2707,0,0
41,technician,married,secondary,-329,9,0
55,blue-collar,married,primary,158,0,0
29,entrepreneur,single,tertiary,219,1,0
47,blue-collar,married,secondary,2775,0,0
37,blue-collar,married,primary,461,0,0
38,technician,single,secondary,145,0,0
29,technician,single,secondary,309,0,0
41,management,married,primary,733,7,0
53,technician,married,secondary,8417,0,0
40,retired,single,secondary,1400,0,0
56,services,divorced,secondary,72,4,0
34,management,single,tertiary,0,0,0
28,management,single,tertiary,9710,0,0
41,self-employed,married,unknown,1377,2,0
32,unemployed,married,unknown,881,0,0
51,blue-collar,married,secondary,0,0,0
33,blue-collar,married,secondary,285,0,0
34,blue-collar,single,secondary,550,1,0
26,unemployed,married,secondary,285,2,0
31,technician,married,secondary,-360,0,0
39,entrepreneur,married,secondary,0,0,0
50,management,married,tertiary,72,0,0
33,services,married,secondary,930,0,0
44,technician,married,tertiary,717,0,0
38,blue-collar,married,secondary,67,2,0
33,blue-collar,married,secondary,6227,0,0
32,blue-collar,single,secondary,5252,0,0
33,management,single,tertiary,561,0,0
55,technician,married,unknown,1393,0,0
27,blue-collar,married,secondary,-330,2,0
39,management,divorced,tertiary,3261,0,0
21,services,single,secondary,361,1,0
57,blue-collar,married,unknown,807,0,0
29,self-employed,married,tertiary,2305,0,0
45,admin.,single,secondary,-11,0,0
46,management,single,tertiary,2223,0,0
47,admin.,married,secondary,29,0,0
44,blue-collar,single,primary,1308,0,0
43,self-employed,single,primary,1337,0,0
44,management,married,tertiary,17361,0,0
52,retired,married,primary,6,0,0
33,technician,divorced,secondary,370,0,0
27,technician,married,tertiary,8,2,0
43,management,divorced,tertiary,666,0,0
29,admin.,married,secondary,0,0,0
43,management,married,tertiary,1336,1,0
34,blue-collar,married,tertiary,17672,0,0
30,management,single,tertiary,35,0,0
56,management,married,tertiary,705,0,0
46,admin.,divorced,secondary,2087,4,0
42,technician,married,secondary,4466,0,0
51,blue-collar,married,primary,844,0,0
30,blue-collar,married,secondary,321,0,0
41,management,married,tertiary,2781,0,0
57,retired,married,tertiary,34,0,0
36,blue-collar,married,secondary,29,0,0
